NO;KODE_PTN;NAMA_PTN;KODE_PRODI;NAMA_PRODI;JENJANG;DAYA_TAMPUNG_2026;PEMINAT_2025;JENIS_PORTOFOLIO
40;1121;UNIVERSITAS SUMATERA UTARA;11211040;SASTRA INGGRIS;Sarjana;83;760;Tidak Ada
41;1121;UNIVERSITAS SUMATERA UTARA;11211041;SASTRA DAERAH UNTUK SASTRA BATAK;Sarjana;30;20;Tidak Ada
42;1121;UNIVERSITAS SUMATERA UTARA;11211042;SASTRA ARAB;Sarjana;70;161;Tidak Ada
43;1121;UNIVERSITAS SUMATERA UTARA;11211043;ETNO MUSIKOLOGI;Sarjana;40;44;Etnomusikologi
44;1121;UNIVERSITAS SUMATERA UTARA;11211044;SASTRA JEPANG;Sarjana;20;275;Tidak Ada
45;1121;UNIVERSITAS SUMATERA UTARA;11211045;ILMU PERPUSTAKAAN;Sarjana;40;478;Tidak Ada
46;1121;UNIVERSITAS SUMATERA UTARA;11211046;SASTRA CINA;Sarjana;20;139;Tidak Ada
47;1121;UNIVERSITAS SUMATERA UTARA;11211047;ILMU ADMINISTRASI NIAGA/BISNIS;Sarjana;27;1005;Tidak Ada
48;1121;UNIVERSITAS SUMATERA UTARA;11211048;PSIKOLOGI;Sarjana;63;1283;Tidak Ada
49;1121;UNIVERSITAS SUMATERA UTARA;11211049;KEWIRAUSAHAAN;Sarjana;16;341;Tidak Ada
50;1121;UNIVERSITAS SUMATERA UTARA;11211071;EKONOMI ISLAM;Sarjana;17;;Tidak Ada
51;1121;UNIVERSITAS SUMATERA UTARA;11211072;TEKNIK PERTAMBANGAN;Sarjana;15;;Tidak Ada
52;1121;UNIVERSITAS SUMATERA UTARA;11211073;TEKNIK LOGISTIK;Sarjana;15;;Tidak Ada
53;1121;UNIVERSITAS SUMATERA UTARA;11211074;PERENCANAAN WILAYAH DAN KOTA;Sarjana;15;;Tidak Ada
54;1121;UNIVERSITAS SUMATERA UTARA;11212064;PERBANKAN DAN KEUANGAN;Sarjana Terapan;46;349;Tidak Ada
55;1121;UNIVERSITAS SUMATERA UTARA;11212065;ADMINISTRASI PERKANTORAN DIGITAL;Sarjana Terapan;32;268;Tidak Ada
56;1121;UNIVERSITAS SUMATERA UTARA;11212066;AKUNTANSI SEKTOR PUBLIK;Sarjana Terapan;44;159;Tidak Ada
57;1121;UNIVERSITAS SUMATERA UTARA;11212067;STATISTIKA;Sarjana Terapan;40;230;Tidak Ada
58;1121;UNIVERSITAS SUMATERA UTARA;11212068;KIMIA TERAPAN;Sarjana Terapan;32;41;Tidak Ada
59;1121;UNIVERSITAS SUMATERA UTARA;11212069;MANAJEMEN BISNIS PARIWISATA;Sarjana Terapan;40;414;Tidak Ada
60;1121;UNIVERSITAS SUMATERA UTARA;11212070;TEKNOLOGI REKAYASA INSTRUMENTASI;Sarjana Terapan;40;45;Tidak Ada
61;1121;UNIVERSITAS SUMATERA UTARA;11213050;METROLOGI DAN INSTRUMENTASI;Diploma Tiga;36;31;Tidak Ada
62;1121;UNIVERSITAS SUMATERA UTARA;11213054;ADMINISTRASI PERPAJAKAN;Diploma Tiga;40;337;Tidak Ada
63;1121;UNIVERSITAS SUMATERA UTARA;11213056;BAHASA JEPANG;Diploma Tiga;20;65;Tidak Ada
64;1121;UNIVERSITAS SUMATERA UTARA;11213058;ANALIS FARMASI DAN MAKANAN;Diploma Tiga;24;274;Tidak Ada
65;1121;UNIVERSITAS SUMATERA UTARA;11213059;BAHASA INGGRIS;Diploma Tiga;40;87;Tidak Ada
66;1121;UNIVERSITAS SUMATERA UTARA;11213060;TEKNIK INFORMATIKA;Diploma Tiga;40;420;Tidak Ada
1;1122;UNIVERSITAS NEGERI MEDAN;11221001;PENDIDIKAN MATEMATIKA;Sarjana;67;649;Tidak Ada
2;1122;UNIVERSITAS NEGERI MEDAN;11221002;PENDIDIKAN BIOLOGI;Sarjana;72;603;Tidak Ada
3;1122;UNIVERSITAS NEGERI MEDAN;11221003;PENDIDIKAN FISIKA;Sarjana;69;266;Tidak Ada
4;1122;UNIVERSITAS NEGERI MEDAN;11221004;PENDIDIKAN KIMIA;Sarjana;90;377;Tidak Ada
5;1122;UNIVERSITAS NEGERI MEDAN;11221005;PENDIDIKAN TEKNIK BANGUNAN;Sarjana;47;90;Tidak Ada
6;1122;UNIVERSITAS NEGERI MEDAN;11221006;PENDIDIKAN TEKNIK MESIN;Sarjana;51;227;Tidak Ada
7;1122;UNIVERSITAS NEGERI MEDAN;11221007;PENDIDIKAN TEKNIK ELEKTRO;Sarjana;46;151;Tidak Ada
8;1122;UNIVERSITAS NEGERI MEDAN;11221008;KIMIA;Sarjana;43;251;Tidak Ada
9;1122;UNIVERSITAS NEGERI MEDAN;11221009;BIOLOGI;Sarjana;59;315;Tidak Ada
10;1122;UNIVERSITAS NEGERI MEDAN;11221010;ILMU KEOLAHRAGAAN;Sarjana;77;184;Olahraga
11;1122;UNIVERSITAS NEGERI MEDAN;11221011;MATEMATIKA;Sarjana;46;278;Tidak Ada
12;1122;UNIVERSITAS NEGERI MEDAN;11221012;FISIKA;Sarjana;33;101;Tidak Ada
13;1122;UNIVERSITAS NEGERI MEDAN;11221013;PENDIDIKAN TEKNIK OTOMOTIF;Sarjana;51;189;Tidak Ada
14;1122;UNIVERSITAS NEGERI MEDAN;11221014;GIZI;Sarjana;54;1060;Tidak Ada
15;1122;UNIVERSITAS NEGERI MEDAN;11221015;TEKNIK ELEKTRO;Sarjana;46;501;Tidak Ada
16;1122;UNIVERSITAS NEGERI MEDAN;11221016;TEKNIK SIPIL;Sarjana;51;599;Tidak Ada
17;1122;UNIVERSITAS NEGERI MEDAN;11221017;PENDIDIKAN TEKNOLOGI INFORMATIKA DAN KOMPUTER;Sarjana;51;668;Tidak Ada
18;1122;UNIVERSITAS NEGERI MEDAN;11221018;ILMU KOMPUTER;Sarjana;48;1163;Tidak Ada
19;1122;UNIVERSITAS NEGERI MEDAN;11221019;PENDIDIKAN IPA;Sarjana;43;322;Tidak Ada
20;1122;UNIVERSITAS NEGERI MEDAN;11221021;PENDIDIKAN SEJARAH;Sarjana;62;491;Tidak Ada
21;1122;UNIVERSITAS NEGERI MEDAN;11221022;PEND. PANCASILA & KEWARGANEGARAAN (PPKN);Sarjana;62;571;Tidak Ada
22;1122;UNIVERSITAS NEGERI MEDAN;11221023;PENDIDIKAN GEOGRAFI;Sarjana;62;444;Tidak Ada
23;1122;UNIVERSITAS NEGERI MEDAN;11221024;PEND. JASMANI, KESEHATAN & REKREASI;Sarjana;117;615;Olahraga
24;1122;UNIVERSITAS NEGERI MEDAN;11221025;PENDIDIKAN KEPELATIHAN OLAHRAGA (PKO);Sarjana;117;438;Olahraga
25;1122;UNIVERSITAS NEGERI MEDAN;11221026;PENDIDIKAN LUAR SEKOLAH (PLS);Sarjana;41;123;Tidak Ada
26;1122;UNIVERSITAS NEGERI MEDAN;11221027;PENDIDIKAN EKONOMI;Sarjana;39;411;Tidak Ada
27;1122;UNIVERSITAS NEGERI MEDAN;11221028;MANAJEMEN;Sarjana;51;1356;Tidak Ada
28;1122;UNIVERSITAS NEGERI MEDAN;11221029;AKUNTANSI;Sarjana;46;916;Tidak Ada
29;1122;UNIVERSITAS NEGERI MEDAN;11221030;PENDIDIKAN BAHASA DAN SASTRA INDONESIA;Sarjana;85;1047;Tidak Ada
30;1122;UNIVERSITAS NEGERI MEDAN;11221031;PENDIDIKAN BAHASA INGGRIS;Sarjana;86;796;Tidak Ada
31;1122;UNIVERSITAS NEGERI MEDAN;11221032;PENDIDIKAN BAHASA PERANCIS;Sarjana;43;40;Tidak Ada
32;1122;UNIVERSITAS NEGERI MEDAN;11221033;PENDIDIKAN BAHASA JERMAN;Sarjana;47;116;Tidak Ada
33;1122;UNIVERSITAS NEGERI MEDAN;11221034;PENDIDIKAN SENI RUPA;Sarjana;40;124;Seni Rupa, Desain, dan Kriya
34;1122;UNIVERSITAS NEGERI MEDAN;11221035;SASTRA INDONESIA;Sarjana;51;273;Tidak Ada
35;1122;UNIVERSITAS NEGERI MEDAN;11221036;SASTRA INGGRIS;Sarjana;51;383;Tidak Ada
36;1122;UNIVERSITAS NEGERI MEDAN;11221038;PENDIDIKAN GURU SEKOLAH DASAR (PGSD);Sarjana;144;2915;Tidak Ada
37;1122;UNIVERSITAS NEGERI MEDAN;11221039;PENDIDIKAN TATA BOGA;Sarjana;46;536;Tidak Ada
38;1122;UNIVERSITAS NEGERI MEDAN;11221040;PENDIDIKAN TATA RIAS;Sarjana;51;545;Tidak Ada
39;1122;UNIVERSITAS NEGERI MEDAN;11221041;PENDIDIKAN ANTROPOLOGI;Sarjana;62;352;Tidak Ada
40;1122;UNIVERSITAS NEGERI MEDAN;11221042;PEND. GURU PENDIDIKAN ANAK USIA DINI;Sarjana;72;475;Tidak Ada
41;1122;UNIVERSITAS NEGERI MEDAN;11221043;PENDIDIKAN BIMBINGAN DAN KONSELING;Sarjana;72;1147;Tidak Ada
42;1122;UNIVERSITAS NEGERI MEDAN;11221044;PENDIDIKAN AKUNTANSI;Sarjana;39;292;Tidak Ada
43;1122;UNIVERSITAS NEGERI MEDAN;11221046;PENDIDIKAN ADMINISTRASI PERKANTORAN;Sarjana;39;607;Tidak Ada
44;1122;UNIVERSITAS NEGERI MEDAN;11221047;PENDIDIKAN BISNIS;Sarjana;39;296;Tidak Ada
45;1122;UNIVERSITAS NEGERI MEDAN;11221048;PENDIDIKAN TARI;Sarjana;55;211;Tari
46;1122;UNIVERSITAS NEGERI MEDAN;11221049;PENDIDIKAN MUSIK;Sarjana;59;202;Musik
47;1122;UNIVERSITAS NEGERI MEDAN;11221050;PENDIDIKAN TATA BUSANA;Sarjana;46;582;Tidak Ada
48;1122;UNIVERSITAS NEGERI MEDAN;11221051;SENI PERTUNJUKAN;Sarjana;22;24;Sendratasik
49;1122;UNIVERSITAS NEGERI MEDAN;11221052;ILMU EKONOMI;Sarjana;39;451;Tidak Ada
50;1122;UNIVERSITAS NEGERI MEDAN;11221053;BISNIS DIGITAL;Sarjana;39;414;Tidak Ada
51;1122;UNIVERSITAS NEGERI MEDAN;11221054;KEWIRAUSAHAAN;Sarjana;39;396;Tidak Ada
52;1122;UNIVERSITAS NEGERI MEDAN;11221057;ARSITEKTUR;Sarjana;41;328;Tidak Ada
53;1122;UNIVERSITAS NEGERI MEDAN;11221058;STATISTIKA;Sarjana;41;330;Tidak Ada
54;1122;UNIVERSITAS NEGERI MEDAN;11221059;SAINS INFORMASI GEOGRAFI;Sarjana;15;84;Tidak Ada
55;1122;UNIVERSITAS NEGERI MEDAN;11221060;HUKUM BISNIS;Sarjana;15;161;Tidak Ada
56;1122;UNIVERSITAS NEGERI MEDAN;11221061;KEDOKTERAN;Sarjana;13;;Tidak Ada
57;1122;UNIVERSITAS NEGERI MEDAN;11222056;MANAJEMEN KONSTRUKSI;Sarjana Terapan;51;139;Tidak Ada
58;1122;UNIVERSITAS NEGERI MEDAN;11223055;TEKNIK MESIN;Diploma Tiga;41;216;Tidak Ada
1;1131;UNIVERSITAS RIAU;11311001;FISIKA;Sarjana;36;109;Tidak Ada
2;1131;UNIVERSITAS RIAU;11311002;KIMIA;Sarjana;36;265;Tidak Ada
3;1131;UNIVERSITAS RIAU;11311003;MATEMATIKA;Sarjana;27;168;Tidak Ada
4;1131;UNIVERSITAS RIAU;11311004;BIOLOGI;Sarjana;36;242;Tidak Ada
5;1131;UNIVERSITAS RIAU;11311005;MANAJEMEN SUMBERDAYA PERAIRAN;Sarjana;43;126;Tidak Ada
6;1131;UNIVERSITAS RIAU;11311006;BUDIDAYA PERAIRAN;Sarjana;52;128;Tidak Ada
7;1131;UNIVERSITAS RIAU;11311007;ILMU KELAUTAN;Sarjana;46;163;Tidak Ada
8;1131;UNIVERSITAS RIAU;11311008;TEKNOLOGI HASIL PERIKANAN;Sarjana;43;100;Tidak Ada
9;1131;UNIVERSITAS RIAU;11311009;PEMANFAATAN SUMBERDAYA PERIKANAN;Sarjana;37;90;Tidak Ada
10;1131;UNIVERSITAS RIAU;11311010;AGROBISNIS PERIKANAN;Sarjana;34;104;Tidak Ada
11;1131;UNIVERSITAS RIAU;11311011;AGROTEKNOLOGI;Sarjana;60;868;Tidak Ada
12;1131;UNIVERSITAS RIAU;11311012;AGRIBISNIS;Sarjana;36;743;Tidak Ada
13;1131;UNIVERSITAS RIAU;11311013;TEKNOLOGI HASIL PERTANIAN;Sarjana;24;322;Tidak Ada
14;1131;UNIVERSITAS RIAU;11311014;KEHUTANAN;Sarjana;36;397;Tidak Ada
15;1131;UNIVERSITAS RIAU;11311015;TEKNIK SIPIL;Sarjana;36;820;Tidak Ada
16;1131;UNIVERSITAS RIAU;11311016;TEKNIK KIMIA;Sarjana;31;592;Tidak Ada
17;1131;UNIVERSITAS RIAU;11311017;TEKNIK MESIN;Sarjana;34;694;Tidak Ada
18;1131;UNIVERSITAS RIAU;11311018;TEKNIK ELEKTRO;Sarjana;36;600;Tidak Ada
19;1131;UNIVERSITAS RIAU;11311019;KEDOKTERAN;Sarjana;48;1434;Tidak Ada
20;1131;UNIVERSITAS RIAU;11311020;ILMU KEPERAWATAN;Sarjana;63;1749;Tidak Ada
21;1131;UNIVERSITAS RIAU;11311021;PENDIDIKAN MATEMATIKA;Sarjana;24;458;Tidak Ada
22;1131;UNIVERSITAS RIAU;11311022;PENDIDIKAN BIOLOGI;Sarjana;24;478;Tidak Ada
23;1131;UNIVERSITAS RIAU;11311023;PENDIDIKAN FISIKA;Sarjana;24;166;Tidak Ada
24;1131;UNIVERSITAS RIAU;11311024;PENDIDIKAN KIMIA;Sarjana;24;222;Tidak Ada
25;1131;UNIVERSITAS RIAU;11311025;TEKNIK LINGKUNGAN;Sarjana;27;690;Tidak Ada
26;1131;UNIVERSITAS RIAU;11311026;ARSITEKTUR;Sarjana;28;331;Tidak Ada
27;1131;UNIVERSITAS RIAU;11311027;SISTEM INFORMASI;Sarjana;48;955;Tidak Ada
28;1131;UNIVERSITAS RIAU;11311028;TEKNIK INFORMATIKA;Sarjana;36;1502;Tidak Ada
29;1131;UNIVERSITAS RIAU;11311029;TEKNOLOGI INDUSTRI PERTANIAN;Sarjana;24;392;Tidak Ada
30;1131;UNIVERSITAS RIAU;11311030;STATISTIKA;Sarjana;27;253;Tidak Ada
31;1131;UNIVERSITAS RIAU;11311031;HUBUNGAN INTERNASIONAL;Sarjana;57;441;Tidak Ada
32;1131;UNIVERSITAS RIAU;11311032;ILMU PEMERINTAHAN;Sarjana;63;607;Tidak Ada
33;1131;UNIVERSITAS RIAU;11311033;ILMU ADMINISTRASI PUBLIK;Sarjana;49;789;Tidak Ada
34;1131;UNIVERSITAS RIAU;11311034;ILMU ADMINISTRASI BISNIS;Sarjana;52;1357;Tidak Ada
35;1131;UNIVERSITAS RIAU;11311035;SOSIOLOGI;Sarjana;57;448;Tidak Ada
36;1131;UNIVERSITAS RIAU;11311036;ILMU KOMUNIKASI;Sarjana;63;1181;Tidak Ada
37;1131;UNIVERSITAS RIAU;11311038;EKONOMI PEMBANGUNAN;Sarjana;48;386;Tidak Ada
38;1131;UNIVERSITAS RIAU;11311039;MANAJEMEN;Sarjana;108;1811;Tidak Ada
39;1131;UNIVERSITAS RIAU;11311040;AKUNTANSI;Sarjana;93;1463;Tidak Ada
40;1131;UNIVERSITAS RIAU;11311041;ILMU HUKUM;Sarjana;124;1156;Tidak Ada
41;1131;UNIVERSITAS RIAU;11311042;PENDIDIKAN EKONOMI;Sarjana;36;391;Tidak Ada
42;1131;UNIVERSITAS RIAU;11311043;PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN;Sarjana;24;530;Tidak Ada
43;1131;UNIVERSITAS RIAU;11311044;PENDIDIKAN SEJARAH;Sarjana;24;414;Tidak Ada
44;1131;UNIVERSITAS RIAU;11311045;PENDIDIKAN BAHASA DAN SASTRA INDONESIA;Sarjana;36;844;Tidak Ada
45;1131;UNIVERSITAS RIAU;11311046;PENDIDIKAN BAHASA INGGRIS;Sarjana;36;651;Tidak Ada
46;1131;UNIVERSITAS RIAU;11311047;PENDIDIKAN BAHASA JEPANG;Sarjana;24;161;Tidak Ada
47;1131;UNIVERSITAS RIAU;11311048;PENDIDIKAN MASYARAKAT;Sarjana;24;68;Tidak Ada
48;1131;UNIVERSITAS RIAU;11311049;BIMBINGAN KONSELING;Sarjana;24;902;Tidak Ada
49;1131;UNIVERSITAS RIAU;11311050;PENDIDIKAN JASMANI KESEHATAN DAN REKREASI;Sarjana;24;322;Olahraga
50;1131;UNIVERSITAS RIAU;11311051;PENDIDIKAN KEPELATIHAN OLAHRAGA;Sarjana;24;206;Olahraga
51;1131;UNIVERSITAS RIAU;11311052;PENDIDIKAN GURU SEKOLAH DASAR;Sarjana;40;2021;Tidak Ada
52;1131;UNIVERSITAS RIAU;11311053;PENDIDIKAN ANAK USIA DINI;Sarjana;24;245;Tidak Ada
53;1131;UNIVERSITAS RIAU;11311062;KEDOKTERAN HEWAN;Sarjana;15;248;Tidak Ada
54;1131;UNIVERSITAS RIAU;11311063;ILMU TANAH;Sarjana;12;79;Tidak Ada
55;1131;UNIVERSITAS RIAU;11311064;PROTEKSI TANAMAN;Sarjana;12;52;Tidak Ada
56;1131;UNIVERSITAS RIAU;11311065;PENYULUHAN PERTANIAN;Sarjana;12;83;Tidak Ada
57;1131;UNIVERSITAS RIAU;11312037;USAHA PERJALANAN WISATA;Sarjana Terapan;42;231;Tidak Ada
58;1131;UNIVERSITAS RIAU;11313054;PERPAJAKAN;Diploma Tiga;36;160;Tidak Ada
59;1131;UNIVERSITAS RIAU;11313055;TEKNIK KIMIA;Diploma Tiga;27;48;Tidak Ada
60;1131;UNIVERSITAS RIAU;11313056;AKUNTANSI;Diploma Tiga;36;77;Tidak Ada
61;1131;UNIVERSITAS RIAU;11313057;TEKNIK ELEKTRO;Diploma Tiga;18;48;Tidak Ada
62;1131;UNIVERSITAS RIAU;11313058;TEKNIK MESIN;Diploma Tiga;18;70;Tidak Ada
63;1131;UNIVERSITAS RIAU;11313059;TEKNOLOGI PULP DAN KERTAS;Diploma Tiga;18;161;Tidak Ada
64;1131;UNIVERSITAS RIAU;11313060;TEKNIK SIPIL;Diploma Tiga;27;57;Tidak Ada
65;1131;UNIVERSITAS RIAU;11313061;MANAJEMEN INFORMATIKA;Diploma Tiga;24;79;Tidak Ada
1;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331001;TEKNIK ELEKTRO;Sarjana;68;95;Tidak Ada
2;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331002;TEKNIK INFORMATIKA;Sarjana;75;263;Tidak Ada
3;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331003;ILMU KELAUTAN;Sarjana;48;51;Tidak Ada
4;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331004;MANAJEMEN SUMBERDAYA PERAIRAN;Sarjana;50;30;Tidak Ada
5;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331005;PENDIDIKAN MATEMATIKA;Sarjana;50;89;Tidak Ada
6;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331006;PENDIDIKAN BIOLOGI;Sarjana;50;65;Tidak Ada
7;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331007;PENDIDIKAN KIMIA;Sarjana;48;48;Tidak Ada
8;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331008;BUDI DAYA PERAIRAN;Sarjana;50;14;Tidak Ada
9;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331009;TEKNOLOGI HASIL PERIKANAN;Sarjana;50;22;Tidak Ada
10;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331010;SOSIAL EKONOMI PERIKANAN;Sarjana;50;14;Tidak Ada
11;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331011;TEKNIK PERKAPALAN;Sarjana;40;92;Tidak Ada
12;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331012;PENDIDIKAN BAHASA INDONESIA;Sarjana;75;127;Tidak Ada
13;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331013;AKUNTANSI;Sarjana;75;326;Tidak Ada
14;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331014;ILMU ADMINISTRASI NEGARA;Sarjana;75;309;Tidak Ada
15;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331015;ILMU PEMERINTAHAN;Sarjana;75;189;Tidak Ada
16;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331016;SOSIOLOGI;Sarjana;50;97;Tidak Ada
17;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331017;PENDIDIKAN BAHASA INGGRIS;Sarjana;75;111;Tidak Ada
18;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331018;MANAJEMEN;Sarjana;75;424;Tidak Ada
19;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331019;ILMU HUKUM;Sarjana;25;251;Tidak Ada
20;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331020;ILMU HUBUNGAN INTERNASIONAL;Sarjana;58;99;Tidak Ada
21;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331021;KEDOKTERAN;Sarjana;25;289;Tidak Ada
22;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331022;TEKNIK INDUSTRI;Sarjana;40;163;Tidak Ada
23;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331023;KIMIA;Sarjana;48;35;Tidak Ada
24;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331024;BISNIS DIGITAL;Sarjana;75;129;Tidak Ada
25;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331025;KEWIRAUSAHAAN;Sarjana;25;76;Tidak Ada
26;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331026;KAJIAN FILM, TELEVISI, DAN MEDIA;Sarjana;50;46;Tidak Ada
27;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331027;PERENCANAAN WILAYAH DAN KOTA;Sarjana;25;;Tidak Ada
28;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331028;TEKNIK SIPIL;Sarjana;30;;Tidak Ada
29;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331029;PENDIDIKAN FISIKA;Sarjana;25;;Tidak Ada
30;1133;UNIVERSITAS MARITIM RAJA ALI HAJI;11331030;ARSITEKTUR;Sarjana;25;;Tidak Ada
1;1141;UNIVERSITAS ANDALAS;11411001;AGRIBISNIS;Sarjana;80;452;Tidak Ada
2;1141;UNIVERSITAS ANDALAS;11411002;AGROTEKNOLOGI;Sarjana;100;418;Tidak Ada
3;1141;UNIVERSITAS ANDALAS;11411003;KEDOKTERAN;Sarjana;51;1070;Tidak Ada
4;1141;UNIVERSITAS ANDALAS;11411004;KEPERAWATAN;Sarjana;36;784;Tidak Ada
5;1141;UNIVERSITAS ANDALAS;11411005;KESEHATAN MASYARAKAT;Sarjana;45;905;Tidak Ada
6;1141;UNIVERSITAS ANDALAS;11411006;KEDOKTERAN GIGI;Sarjana;20;546;Tidak Ada
7;1141;UNIVERSITAS ANDALAS;11411007;KIMIA;Sarjana;40;245;Tidak Ada
8;1141;UNIVERSITAS ANDALAS;11411008;BIOLOGI;Sarjana;40;204;Tidak Ada
9;1141;UNIVERSITAS ANDALAS;11411009;MATEMATIKA;Sarjana;40;165;Tidak Ada
10;1141;UNIVERSITAS ANDALAS;11411010;FISIKA;Sarjana;50;97;Tidak Ada
11;1141;UNIVERSITAS ANDALAS;11411011;TEKNIK KOMPUTER;Sarjana;20;334;Tidak Ada
12;1141;UNIVERSITAS ANDALAS;11411012;PETERNAKAN;Sarjana;160;341;Tidak Ada
13;1141;UNIVERSITAS ANDALAS;11411013;TEKNIK MESIN;Sarjana;38;352;Tidak Ada
14;1141;UNIVERSITAS ANDALAS;11411014;TEKNIK SIPIL;Sarjana;45;570;Tidak Ada
15;1141;UNIVERSITAS ANDALAS;11411015;TEKNIK INDUSTRI;Sarjana;38;751;Tidak Ada
16;1141;UNIVERSITAS ANDALAS;11411016;TEKNIK LINGKUNGAN;Sarjana;34;461;Tidak Ada
17;1141;UNIVERSITAS ANDALAS;11411017;TEKNIK ELEKTRO;Sarjana;28;350;Tidak Ada
18;1141;UNIVERSITAS ANDALAS;11411018;FARMASI;Sarjana;40;1406;Tidak Ada
19;1141;UNIVERSITAS ANDALAS;11411019;TEKNIK PERTANIAN DAN BIOSISTEM;Sarjana;56;227;Tidak Ada
20;1141;UNIVERSITAS ANDALAS;11411020;TEKNOLOGI PANGAN DAN HASIL PERTANIAN;Sarjana;56;404;Tidak Ada
21;1141;UNIVERSITAS ANDALAS;11411021;SISTEM INFORMASI;Sarjana;30;570;Tidak Ada
22;1141;UNIVERSITAS ANDALAS;11411022;PSIKOLOGI;Sarjana;30;487;Tidak Ada
23;1141;UNIVERSITAS ANDALAS;11411023;ILMU TANAH;Sarjana;65;163;Tidak Ada
24;1141;UNIVERSITAS ANDALAS;11411024;AGROEKOTEKNOLOGI;Sarjana;75;148;Tidak Ada
25;1141;UNIVERSITAS ANDALAS;11411025;PETERNAKAN ( KAMPUS II PAYAKUMBUH);Sarjana;40;69;Tidak Ada
26;1141;UNIVERSITAS ANDALAS;11411026;KEBIDANAN;Sarjana;20;534;Tidak Ada
27;1141;UNIVERSITAS ANDALAS;11411027;GIZI;Sarjana;30;708;Tidak Ada
28;1141;UNIVERSITAS ANDALAS;11411028;PROTEKSI TANAMAN;Sarjana;60;154;Tidak Ada
29;1141;UNIVERSITAS ANDALAS;11411029;PENYULUHAN PERTANIAN;Sarjana;20;124;Tidak Ada
30;1141;UNIVERSITAS ANDALAS;11411030;TEKNOLOGI INDUSTRI PERTANIAN;Sarjana;40;230;Tidak Ada
31;1141;UNIVERSITAS ANDALAS;11411031;ILMU BIOMEDIS;Sarjana;11;438;Tidak Ada
32;1141;UNIVERSITAS ANDALAS;11411032;EKONOMI;Sarjana;45;311;Tidak Ada
33;1141;UNIVERSITAS ANDALAS;11411033;HUKUM;Sarjana;140;885;Tidak Ada
34;1141;UNIVERSITAS ANDALAS;11411034;SEJARAH;Sarjana;60;95;Tidak Ada
35;1141;UNIVERSITAS ANDALAS;11411035;SOSIOLOGI;Sarjana;45;171;Tidak Ada
36;1141;UNIVERSITAS ANDALAS;11411036;ANTROPOLOGI SOSIAL;Sarjana;40;171;Tidak Ada
37;1141;UNIVERSITAS ANDALAS;11411037;MANAJEMEN;Sarjana;50;702;Tidak Ada
38;1141;UNIVERSITAS ANDALAS;11411038;AKUNTANSI;Sarjana;50;802;Tidak Ada
39;1141;UNIVERSITAS ANDALAS;11411039;ILMU POLITIK;Sarjana;45;197;Tidak Ada
40;1141;UNIVERSITAS ANDALAS;11411040;ADMINISTRASI PUBLIK;Sarjana;30;452;Tidak Ada
41;1141;UNIVERSITAS ANDALAS;11411041;SASTRA INDONESIA;Sarjana;48;120;Tidak Ada
42;1141;UNIVERSITAS ANDALAS;11411042;SASTRA INGGRIS;Sarjana;60;281;Tidak Ada
43;1141;UNIVERSITAS ANDALAS;11411043;SASTRA MINANGKABAU;Sarjana;35;39;Tidak Ada
44;1141;UNIVERSITAS ANDALAS;11411044;SASTRA JEPANG;Sarjana;55;183;Tidak Ada
45;1141;UNIVERSITAS ANDALAS;11411045;HUBUNGAN INTERNASIONAL;Sarjana;30;300;Tidak Ada
46;1141;UNIVERSITAS ANDALAS;11411046;ILMU KOMUNIKASI;Sarjana;35;437;Tidak Ada
47;1141;UNIVERSITAS ANDALAS;11411047;MANAJEMEN (KAMPUS 2 PAYAKUMBUH);Sarjana;40;169;Tidak Ada
